label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
7	2122 mph	2.7481	Andrew	Anaheim	1133 m/s	-0.7561	-0.052	865	340	1890	Technology and Information Management	-291	0.3627	-117	-957
3	1025 mph	-0.9284	Chris	Moreno Valley	717 m/s	0.0428	1.5284	1605	-81	-948	cOMPUTER eNGINEERING	138	-0.4664	-2143	1070
3	792 mph	0.5452	Chris	Modesto	1300 m/s	None	1.9418	2125	-716	-951	Computer Engineering	1950	1.2291	1603	-845
6	1268 mph	0.4268	Reilly	Santa Ana	1199 m/s	1.2105	1.4272	-860	1392	-273	Statistics	426	0.2554	2973	298
1	-1871 mph	-0.8664	Fabrice	San Francisco	-323 m/s	0.7751	0.8239	1059	349	-358	Bioengineering	692	-0.1194	186	-162
9	693 mph	0.7459	Inan	San Diego	1021 m/s	0.3483	0.0641	-84	250	251	Games and Playable Media	-174	0.4152	-707	-685
2	2107 mph	0.7913	Inan	San Francisco	1583 m/s	-1.1935	0.6133	886	-772	1359	Natural Language Processing	-870	-0.1265	-373	-164
8	1601 mph	0.806	Vani	Chula Vista	110 m/s	-0.0186	0.5905	892	2220	798	cOMPUTER gAME dESIGN	219	-0.1392	2381	NULL
7	482 mph	0.8495	ANDREW	Riverside	561 m/s	1.9681	1.4294	1652	n/a	-1534	Computational Media	-1269	-0.0469	-552	1268
1	1210 mph	1.2691	Fabrice	Los Angeles	1522 m/s	0.088	-0.2191	322	985	-1089	Bioengineering	403	0.2342	1694	799
0	987 mph	0.9166	Tony	Irvine	-472 m/s	1.6573	-0.4013	-64	-300	-183	Human Computer Interaction	432	-0.5659	-68	204
2	578 mph	-0.1103	Inan	San Jose	114 m/s	1.4116	-0.4272	1763	50	2520	Natural Language Processing	934	0.8197	31	1275
7	1014 mph	1.2883	Andrew	Moreno Valley	462 m/s	None	-1.3272	369	600	-70	Robotics Engineering	1661	-0.148	649	-966
5	2121 mph	-1.0249	Eriq	Bakersfield	-857 m/s	0.4048	0.6286	715	1291	2035	Data Science	-290	1.8291	-109	-305
9	1238 mph	-0.511	Michael	San Diego	-167 m/s	1.137	0.5614	754	1021	-475	Applied Mathematics	-802	-0.6389	552	-139
9	-942 mph	-0.822	Michael	San Diego	2475 m/s	0.2219	1.0658	89	-192	343	Games and Playable Media	546	0.0483	122	-116
9	-1296 mph	-1.5085	Michael	San Diego	616 m/s	1.2155	0.5827	1320	247	-395	Games and Playable Media	-209	0.32	-372	-417
7	-1018 mph	1.4709	Andrew	Stockton	911 m/s	0.4869	0.5781	1522	70	-1469	Robotics Engineering	-1494	0.3433	1704	646
6	1482 mph	-1.3451	Tony	Irvine	-2051 m/s	0.3263	1.8693	-834	-111	132	Applied Mathematics	-1	1.1666	1217	-11
9	96 mph	1.641	Michael	San Diego	2873 m/s	1.1377	1.2983	582	1061	677	Games and Playable Media	396	-0.4658	1036	1986
6	382 mph	-1.6	rEILLY	San Bernardino	-420 m/s	0.271	1.5421	-206	556	77	Natural Language Processing	985	0.5018	194	-544
8	434 mph	-1.416	Vani	Chula Vista	1654 m/s	0.3392	0.5008	1680	398	787	Computer Game Design	-400	-0.0413	-1363	18
6	1429 mph	0.8252	FABRICE	Fremont, Santa Clarita	363 m/s	-0.7026	3.0046	-401	-384		Computer Game Design	1552	0.9781	325	2473
9	1729 mph	0.9067	Michael	San Diego	-1265 m/s	0.3977	-0.4054	822	469	64	Games and Playable Media	2280	0.7332	-123	-1822
9	-817 mph	0.646	cHRIS	Irvine	-1253 m/s	0.2166	0.6772	840	919	436	Games and Playable Media	293	0.0774	-678	704
7	292 mph	0.4443	Andrew	Anaheim	1072 m/s	0.089	-0.0466	400	495	625	Computational Media	-916	0.4343	731	835
5	1334 mph	2.2684	Eriq	Bakersfield	1111 m/s	-1.3915	0.9032	798	-541	-449	Electrical Engineering	60	-0.1871	653	1252
1	551 mph	0.2545	Fabrice	Riverside	2533 m/s	0.0639	0.4007	822	779	-347	Bioengineering	2066	0.7857	1477	23
7	2840 mph	3.4463	Andrew	Stockton	-214 m/s	0.7767	2.4383	1901	283	331	Biotechnology	241	0.2137	136	1318
1	-1194 mph	3.5637	Fabrice	Riverside	2968 m/s	0.6557	-1.276	-494	923	130	Bioengineering	641	1.4528	1355	661
2	1380 mph	0.5026	Eriq	San Francisco	375 m/s	0.5663	1.6141	196	32	1556	Natural Language Processing	488	1.3046	387	445
4	-852 mph	1.2062	Fabrice	Santa Ana	-1221 m/s	0.4604	0.9295	1300	321	939	Computer Science	512	1.0236	-405	615
0	2567 mph	1.295	Tony	Santa Ana	-1349 m/s	0.2502	1.7488	867	201	855	Bioinformatics	-844	0.9823	344	406
7	378 mph	1.8531	Andrew	Anaheim	800 m/s	0.2785	1.4248	1814	303	-537	Computational Media	609	0.5931	327	-1918
1	-87 mph	0.8872	Fabrice	Los Angeles	421 m/s	1.6709	1.1978		1593	-833	Bioengineering	N/A	0.8968	-226	-860
6	2056 mph	0.4728	Sam	Fremont, San Bernardino	-272 m/s	-0.4777	-0.4594	-26	-439	1934	Applied Mathematics	371	0.9551	435	203
7	358 mph	0.3472	Sam	Anaheim	1094 m/s	0.2154	-0.067	191	547	-1035	Biotechnology	547	-0.6955	-324	2322
3	-1283 mph	-1.7491	Chris	Modesto	2631 m/s	-0.1595	0.5365	1706	763	N/A	Computer Engineering	-423	-0.2853	941	799
3	1280 mph	-0.3249	Chris	Modesto	3171 m/s	1.2925	-0.404	541	251	-888	Computer Engineering	264	0.2898	436	880
4	-223 mph	0.1856	Lise	Santa Ana	486 m/s	0.9735	0.6047	1208	-233	388	Computer Science	-1919	-0.1859	331	-884
8	1097 mph	-0.0887	Vani	Chula Vista	2020 m/s	-0.1488	-0.8544	991	184	1188	Computer Game Design	2013	1.0278	961	232
1	1424 mph	1.7764	Fabrice	Moreno Valley	189 m/s	-0.9546	1.4497	465	336	728	Bioengineering	979	0.2365	1377	98
3	50 mph	0.2748	Sam	Modesto	536 m/s	-0.9278	0.0171	658	1317	2230	Data Science	-748	-0.2409	-525	1338
5	1795 mph	1.2711	Eriq	Fresno, Bakersfield	130 m/s	-0.2233	0.5727	929	474	485	Data Science	-1463	-0.0709	-296	512
2	642 mph	1.2172	Inan	San Jose	-237 m/s	-0.8209	1.5005	692	94	-466	Natural Language Processing	509	0.1607	1399	2791
8	434 mph	-0.2431	Vani	Chula Vista	2337 m/s	0.2613	-0.2099	1833	757	1740	Bioengineering	-656	0.0543	-6	-349
1	117 mph	0.7225	Fabrice	Riverside	1741 m/s	1.4454	-0.1603	1374	629	-1499	Bioengineering	-303	0.8378	1753	-1595
8	1436 mph	0.4607	Vani	Chula Vista	1545 m/s	1.0354	0.6693	1047	634	-463	Computer Game Design	796	0.5737	245	572
4	-723 mph	0.881	Lise	Santa Ana	332 m/s	-0.0011	0.2268	1830	-619	1270	Computer Science	1879	0.0619	798	1264
4	-1625 mph	-0.4328	Lise	Santa Ana	-1061 m/s	0.3138	1.5738	1976	-1228	2494	Computer Science	986	0.7053	-1442	-1397
0	-1350 mph	-0.0596	Tony	Irvine	-359 m/s	0.6887	-0.1741	-183	-188	166	Computer Game Design	74	-0.1373	752	-1417
4	2203 mph	3.5703	Lise	Santa Ana	-633 m/s	1.0503	1.1983	108	119	2144	Computer Science	396	0.4846	-779	920
0	2237 mph	0.7887	Tony	Irvine	-2252 m/s	1.7671	0.3061	30	-352	1238	Bioinformatics	696	1.0759	739	753
7	-1249 mph	1.7244	Andrew	aNAHEIM	566 m/s	1.4286	1.034	1404	679	687	ROBOTICS ENGINEERING	1019	0.0358	740	364
1	-1167 mph	2.2512	Fabrice	Riverside	1622 m/s	2.6597	-2.0034	845	1446	1425	Bioengineering	326	0.7508	1460	-117
5	903 mph	1.1835	Eriq	Bakersfield	-622 m/s	-0.6265	0.0343	579	672	518	Electrical Engineering	319	0.3069	1613	-739
7	-353 mph	1.1876	Andrew	Stockton	875 m/s	1.0302	1.2772	1306	1371	390	Technology and Information Management	-111	0.6437	-1181	-1446
5	-278 mph	-0.2845	Eriq	Long Beach	-7 m/s	0.7705	2.0681	1907	-507	1574	Electrical Engineering	-912	-0.1668	1781	1130
9	1266 mph	-0.4718	Michael	San Diego	2590 m/s	-0.2558	2.7745	1808	1384	358	Games and Playable Media	1370	1.4364	-1360	988
1	371 mph	0.4958	Eriq	Riverside	1874 m/s	0.9441	0.1209	1175	779	230	Bioengineering	-1009	0.8451	419	59
6	4 mph	-0.9475	Sam	Moreno Valley	771 m/s	0.538	0.0551	-642	-146	-435	Applied Mathematics	1531	0.689	-894	-1714
3	-833 mph	-1.3323	Chris	Modesto	735 m/s	0.8031	1.4682	1455	196	2103	Computer Engineering	-650	0.3279	1623	50
1	1101 mph	0.7961	Chris	Los Angeles	2061 m/s	0.7879	2.0823	-619	1593	1160	Bioengineering	91	-0.7899	572	357
5	-87 mph	-0.434	Lise	Sacramento	-59 m/s	-0.8394	0.9193	1371	1104	75	Electrical Engineering	-445	-0.2716	554	-286
6	2401 mph	0.9478	Andrew	Sacramento, Long Beach	1293 m/s	1.4295	-0.08	1140	602	1026	Applied Mathematics	1306	0.7624	465	730
2	2089 mph	2.8363	Inan	San Francisco	-861 m/s	-0.3197	1.0265	644	-827	1002	Natural Language Processing	549	0.6002	1081	662
3	654 mph	-0.0753	Lise	Modesto	-95 m/s	0.281	0.1048	-378	-42	977	Computer Engineering	1311	0.9826	1073	365
6	-27 mph	-0.2678	Reilly	San Bernardino, Fremont	-10 m/s	-0.3796	1.465	977	739	701	Applied Mathematics	-825	0.4946	-32	278
2	-398 mph	0.0162	Inan	San Jose	1397 m/s	-0.4282	-0.222	232	-1347	291	NATURAL LANGUAGE PROCESSING	1071	0.9183	-281	902
3	177 mph	0.2763	Chris	Modesto	-76 m/s	1.1077	0.6799	935	386	820	Computer Engineering	799	0.543	977	-11
4	1711 mph	1.8477	LISE	Santa Ana	-1634 m/s	0.9582	1.6931	1184	1423	-972	Computer Science	209	0.6454	257	319
6	-296 mph	-0.959	Sam	San Bernardino	485 m/s	-0.5486	0.6089	1232	796	350	Statistics	604	2.0263	1675	1279
1	389 mph	2.4899	Fabrice	Los Angeles	-150 m/s	0.281	0.6431	1056	1416	710	Bioengineering	910	0.9461	-1661	-851
0	901 mph	-0.3228	Tony	Oakland	226 m/s	0.0705	?	-1369	1049	748	Human Computer Interaction	962	0.9402	1466	-582
8	748 mph	0.135	Vani	cHULA vISTA	-780 m/s	-1.0641	0.045	815	314	205	Computer Game Design	1773	0.793	2079	467
6	544 mph	0.5873	Sam	Fremont, Santa Clarita	482 m/s	0.7983	2.6903	-9	-119	-511	Applied Mathematics	512	-1.0699	464	-204
1	?	0.8816	Fabrice	Riverside	1206 m/s	0.828	-0.1565	738	999	40	Bioengineering	956	0.7498	1028	67
8	468 mph	0.5725	Vani	Chula Vista	1780 m/s	0.8617	1.9026	-37	166	345	Computer Game Design	123	-1.1298	1941	1173
8	555 mph	0.4001	Vani	Chula Vista	1861 m/s	1.5627	1.1602	600	463	-648	Computer Game Design	-309	0.0642	2492	-228
4	1376 mph	0.1201	Lise	San Diego	-732 m/s	0.0373	0.559	887	916	1113	Computer Science	-800	0.0966	327	-1115
9	1497 mph	0.6062	Michael	San Diego	858 m/s	-0.2196	0.5349	555	221	-411	Games and Playable Media	1104	-0.2661	-276	-751
2	450 mph	1.1308	inan	Moreno Valley	881 m/s	-0.024	1.3461	-1605	4	1649	Natural Language Processing	425	-0.5126	1341	1006
1	787 mph	2.1004	Fabrice	Riverside	372 m/s	2.051	-0.1876	862	1516	1612	Bioengineering	-1197	-1.138	1345	478
8	546 mph	0.6593	Vani	Chula Vista	538 m/s	1.277	0.5837	507	967	408	Computer Game Design	693	2.0172	533	384
9	1060 mph	-0.0412	Lise	San Diego	2651 m/s	-1.1477	2.3795	1537	1194	582	Games and Playable Media	1623	0.8188	1352	1747
1	-1165 mph	0.267	Fabrice	Los Angeles	1575 m/s	1.0044	0.1929	-2	-714	-1173	Bioengineering	1201	0.6155	212	1105
3	-1474 mph	-0.9063	Chris	Moreno Valley	-397 m/s	0.6741	1.971	1180	-289	2159	Computer Engineering	-341	-0.018	-235	-1120
8	-756 mph	0.162	Vani	Chula Vista	3190 m/s	0.0024	0.0324	-352	1629	-1074	Computer Game Design	626	0.0695	776	1002
6	453 mph	-0.3796	Fabrice	Fremont	-1099 m/s	-0.7052	1.0344	1519	-212		Applied Mathematics	1697	0.084	514	-1447
7	-315 mph	-0.0831	Andrew	Stockton	652 m/s	-0.3141	0.5057	230	982	1405	Robotics Engineering	1492	0.2448	1414	103
9	-165 mph	0.1108	Michael	Los Angeles	-78 m/s	1.1192	-1.8869	2480	268	-107	Games and Playable Media	-687	1.2125	-406	-940
1	1190 mph	0.9953	Fabrice	san diego	-750 m/s	0.9954	1.0858	1084	219	-591	Bioengineering	966	1.0012	596	-803
6	-653 mph	0.1415	Eriq	Fremont	1177 m/s	-0.8881	1.4108	1537	-1014	557	Applied Mathematics	895	1.2785	665	520
9	-332 mph	-0.4236	Michael	San Diego	-199 m/s	-0.4365	0.4967	657	1223	-1321	Computer Science	-1258	0.765	1469	1363
4	586 mph	-0.0322	Lise	Santa Ana	343 m/s	0.0055	2.2715	1008	1429	524	Computer Science	441	0.1477	1170	449
9	-541 mph	0.2188	Michael	Modesto	990 m/s	1.211	0.2028	234	1742	40	Games and Playable Media	360	1.3779	1897	-950
3	-628 mph	-0.0874	Chris	San Francisco	3346 m/s	-0.8943	1.8968	1787	697	374	Computer Engineering	1130	0.7669	1379	502
0	471 mph	1.9976	Tony	Oakland	427 m/s	-0.7468	0.1271	-23	-823	2423	Human Computer Interaction	-367	0.9896	-813	1005
9	1258 mph	1.7105	Lise	San Diego	1319 m/s	0.1312	0.9918	986	-506	1242	Games and Playable Media	-98	1.9275	215	-742
0	-341 mph	0.7853	Tony	Oakland	-534 m/s	1.5565	1.6243	427	1266	167	Human Computer Interaction	-476	-0.1931	-287	-565
3	117 mph	0.254	Chris	Modesto	613 m/s	-0.1856	0.4421	39	-165	3108	computer engineering	866	0.2923	1451	261
4	-1240 mph	1.8431	Lise	Santa Ana	368 m/s	0.7623	0.4108	2274	601	335	Bioinformatics	583	0.3191	1207	1347
9	-1757 mph	1.2383	Michael	n/a	1729 m/s	0.6723	0.7037	174	1023	1428	Games and Playable Media	348	2.3596	782	744
6	1276 mph	0.5275	Reilly	Fremont	-2035 m/s	1.1851	3.4325	161	-535	1110	Statistics	-791	1.4337	-141	-1713
0	369 mph	0.0661	Tony	San Francisco	1043 m/s	-0.0498	1.1308	-434	970	-29	Human Computer Interaction	-344	1.0395	183	-1371
3	691 mph	0.2036	Chris	Moreno Valley	1284 m/s	1.2537	-1.3918	1428	-338	-726	Computer Engineering	848	1.1239	730	-390
6	2394 mph	0.7541	Sam	San Diego	-25 m/s	-0.2547	-0.1072	192	-21	-635	Statistics	960	0.7585	365	1559
3	1688 mph	-0.1333	Fabrice	Moreno Valley	229 m/s	-0.6728	0.9379	1948	1518	1692	Natural Language Processing	505	0.1363	540	-1477
1	540 mph	0.484	Michael	n/a	290 m/s	0.3446	0.4216	288	93	426	Bioengineering	848	0.8203	-793	-836
6	766 mph	-1.2564	Chris	San Bernardino, Santa Clarita	-357 m/s	0.4596	1.1883	1047	795	-943	Bioengineering	613	0.8686	1278	451
5	114 mph	0.4046	Eriq	Fresno	620 m/s	1.0509	-0.3651	54	1078	644	Data Science	1538	1.6042	666	1457
4	772 mph	0.4448	Lise	Santa Ana	616 m/s	0.9138	1.2464	-252	-1296	1445	Natural Language Processing	343	0.2403	-294	-393
7	-170 mph	0.9382	Andrew	Los Angeles	1444 m/s	0.3523	0.6981	-624	1049	661	Computational Media	662	0.2225	1236	-1737
0	-321 mph	0.6317	Tony	Irvine	-563 m/s	0.8251	-1.1098	639	789	-274	Human Computer Interaction	757	0.6982	-1597	684
5	-449 mph	2.931	Eriq	fresno, sacramento, long beach	-460 m/s	-0.7182	1.3471	566	600	686	Data Science	1117	0.0177	1249	141
5	832 mph	1.5016	Eriq	Bakersfield, Long Beach	-147 m/s	1.853	1.9443	1746	550	-278	Electrical Engineering	N/A	-0.8187	1305	-383
4	-110 mph	1.8766	Lise	Santa Ana	680 m/s	-0.0041	-0.0825	2537	956	1900	Computer Science	1380	1.1684	-902	-1431
8	623 mph	-1.3545	Andrew	Chula Vista	586 m/s	0.77	-1.3235	-407	1001	1075	Computer Game Design	1205	-0.6522	1718	-81
0	205 mph	0.3566	Tony	Irvine	264 m/s	0.95	1.3757	-498	1326	1121	Bioinformatics	-847	1.162	9	-481
6	675 mph	-0.6814	Reilly	San Bernardino	585 m/s	-0.062	-0.3979	559	1385	-259	Applied Mathematics	1399	-0.5604	1417	130
0	-180 mph	-0.5894	Tony	Oakland	-492 m/s	-0.1014	0.5375	-227	332	32	Human Computer Interaction	825	0.2566	29	808
1	-95 mph	1.7539	sam	Riverside	1022 m/s	0.3092	-0.7337	1112	-1060	-976	Bioengineering	414	0.9972	1445	295
1	1383 mph	1.8158	Fabrice	Los Angeles	-71 m/s	1.1042	0.7952	216	58	1815	Bioengineering	-543	-0.2383	1184	420
4	-1290 mph	None	Lise	Santa Ana	90 m/s	0.033	0.5826	1587	1702	656	Computer Science	-339	0.5797	171	1123
6	47 mph	-0.3022	Reilly	San Bernardino	219 m/s	-0.3918	1.5576	211	1779	-521	Statistics	-315	-0.5036	1326	1768
5	748 mph	0.7113	Eriq	Modesto	712 m/s	0.0362	1.9618	1170	898	545	Data Science	507	1.1262	3526	1468
2	1000 mph	0.6032	Inan	San Francisco	82 m/s	0.2853	0.5553	247	285	323	Natural Language Processing	214	1.3169	-262	94
1	-896 mph	1.3322	Fabrice	Moreno Valley	908 m/s	2.0045	0.2509	1036	633	-605	Bioengineering	1978	0.8738	1967	653
1	2242 mph	2.1882	Eriq	Riverside	922 m/s	-1.9224	1.0094	1622	885	-1118	Bioengineering	137	0.225	289	1648
3	250 mph	-0.6204	Chris	Modesto	-382 m/s	0.4335	2.2168	1489	-720	1400	Computer Engineering	-640	0.3276	1019	82
5	69 mph	2.2018	Eriq	Fresno, Sacramento, Bakersfield	693 m/s	0.0819	0.3128	2081	505	-459	Electrical Engineering	-970	0.4591	1514	125
6	222 mph	0.5067	Sam	Fremont	163 m/s	0.6277	0.6964	78	-348	751	Statistics	1746	0.6049	1383	952
4	893 mph	1.4801	Lise	San Jose	-636 m/s	-0.5356	-0.0272	1317	-427	-762	Computer Science	579	0.7553	-432	-104
6	298 mph	0.0181	Reilly	Fremont, San Bernardino	787 m/s	0.6107	1.1838	-548	-493	-1098	Applied Mathematics	1459	0.6665	78	-981
0	1665 mph	-0.0669	Tony	Irvine	-258 m/s	0.6346	-1.0395	956	-731	809	Human Computer Interaction	1124	0.0243	-732	313
3	-3 mph	1.1793	SAM	San Bernardino, Fremont	901 m/s	0.0578	-0.6863	1659	606	766	Computer Engineering	-679	-0.4354	766	324
8	1101 mph	0.4328	Vani	Chula Vista	782 m/s	0.8364	0.2047	1372	-1122	2088	Computer Game Design	-17	0.0932	1994	682
1	841 mph	0.7876	?	Los Angeles	1526 m/s	0.8679	-0.4339	731	912	535	Bioengineering	307	1.1998	1967	174
6	1295 mph	-0.0104	Lise	San Francisco	59 m/s	1.9723	1.1675	1355	546	1166	Statistics	301	0.2679	321	-2441
3	530 mph	1.1179	Chris	Moreno Valley	-433 m/s	0.8092	-0.1572	3255	-294	1563	Computer Engineering	-318	1.3952	564	-108
5	173 mph	1.1559	Tony	Sacramento, Bakersfield, Fresno	-2051 m/s	1.3713	0.0308	481	340	-125	Data Science	2870	-0.0995	349	1117
3	-253 mph	-0.433	Chris	Modesto	1225 m/s	0.7547	2.056	2248	168	1610	Computer Engineering	288	0.2082	555	987
1	-427 mph	0.9482	Fabrice	Los Angeles	-329 m/s	0.1669	-0.1129	857	312	-628	bIOENGINEERING	-809	1.8044	673	318
3	172 mph	-0.5108	Chris	San Jose	892 m/s	0.5082	0.8768	585	-1314	1263	Computer Engineering	-1185	-0.5637	1266	901
4	426 mph	1.776	Lise	Santa Ana	-989 m/s	0.8337	2.9972	339	1655	1474	Computer Science	-2499	0.5641	-356	-684
9	827 mph	1.2457	Chris	Modesto	234 m/s	0.5188	0.0791	52	99	868	Games and Playable Media	1660	1.1386	1822	-231
8	-375 mph	0.1929	Vani	Chula Vista	618 m/s	-0.5736	-0.453	682	603	-1137	Computer Game Design	461	1.0766	1310	125
1	460 mph	2.3362	Fabrice	Riverside	1413 m/s	0.5083	-0.5206	425	73	1044	Bioengineering	585	0.6227	NULL	-668
6	256 mph	-1.1578	Reilly	Santa Clarita, San Bernardino	117 m/s	0.2731	0.5594	1262	-6	428	Applied Mathematics	1512	0.56	2381	1783
1	681 mph	1.4098	Fabrice	Los Angeles	2298 m/s	2.1641	0.2847	132	-50	551	Bioengineering	814	1.2354	-19	385
4	1078 mph	0.1799	Lise	Santa Ana	90 m/s	-0.3201	1.6436	N/A	-19	1712	Computer Science	2047	0.2243	107	172
8	-586 mph	-0.9911	Lise	Chula Vista	1163 m/s	-0.1457	1.309	971	959	-124	Natural Language Processing	1037	0.1881	1710	181
9	696 mph	1.6452		San Diego	1491 m/s	-0.0866	0.9881	-393	1309	506	Computer Game Design	-336	1.7454	390	1034
4	-619 mph	0.4652	Lise	Santa Ana	1989 m/s	1.6323	1.1253		1482	902	Computer Science	-181	-0.8681	1312	259
4	-267 mph	0.9238	Lise	Santa Ana	-1378 m/s	0.2841	2.7871	1462	736	-356	Computer Science	-871	0.2596	-1074	-116
0	1371 mph	-0.2065	Tony	Irvine	479 m/s	0.3762	-0.6272	426	-534	1794	Human Computer Interaction	2059	-0.1707	-1037	-486
3	1099 mph	0.0328	Chris	Modesto	1420 m/s	0.5231	3.2169	528	1849	2616	Computer Engineering	1201	0.7187	-68	-1332
2	?	1.3551	Andrew	San Jose	2073 m/s	1.1398	0.3068	-534	?	1743	nATURAL lANGUAGE pROCESSING	-702	1.1874	-28	1818
9	394 mph	0.7122	Michael	San Diego	-700 m/s	1.182	0.0969	165	980	193	Games and Playable Media	-34	2.1291	1441	264
8	-62 mph	0.5747	Vani	Fresno, Sacramento, Long Beach	480 m/s	0.1821	-0.9034	-338	-347	824	Computer Game Design	-485	-0.1132	1659	538
7	-55 mph	0.4745	Tony	Anaheim	869 m/s	0.9711	0.7852	1638	1262	-235	Technology and Information Management	764	1.0181	-438	41
5	1346 mph	0.6808	Eriq	Long Beach, Bakersfield	-568 m/s	2.7873	3.3471	239	-206	103	Electrical Engineering	2106	?	1410	1702
1	893 mph	1.1236	Fabrice	Riverside	928 m/s	0.3597	0.7029	-989	855	279	Bioengineering	-1036	0.5324	2528	-334
3	-996 mph	0.3413	Chris	Moreno Valley	1284 m/s	0.2124	1.2182	1561	-395	1670	Computer Engineering	-966	0.7974	2042	-164
6	-1440 mph	0.4226	Reilly	Fremont, Santa Clarita	995 m/s	0.0602	-0.1063	658	145	-1	Applied Mathematics	403	1.0378	1451	3070
1	-633 mph	2.0914	Fabrice	Los Angeles	1634 m/s	-0.7071	0.2276	921	-617	2246	Bioengineering	None	1.0156	-1084	200
8	1670 mph	-1.2928	Inan	Chula Vista	1172 m/s	1.8695	0.0493	1230	688	-310	Computer Game Design	1247	-0.9405	685	-480
5	16 mph	0.6554	Eriq	Long Beach	-117 m/s	2.0889	0.7668	722	401	990	Electrical Engineering	1845	1.0417	2722	1353
7	-272 mph	0.2889	Andrew	Chula Vista	749 m/s	0.5578	0.3287	2107	1204	-201	biotechnology	-734	0.8366	-1065	-110
0	-936 mph	0.4016	Tony	Irvine	232 m/s	0.604	0.6115	485	-234	927	BIOINFORMATICS	-1405	1.5695	-1026	705
0	1200 mph	1.7148	Tony	Irvine	-381 m/s	-0.6367	-1.2139	1123	31	927	Human Computer Interaction	279	-1.6682	-1023	-765
8	287 mph	0.2802	Vani	Chula Vista	143 m/s	1.1338	0.8982	452	649	1583	Computer Game Design	1055	2.1725	1137	1033
9	-834 mph	0.5289	Michael	Chula Vista	52 m/s	-1.0338	-0.3561	1897	273	362	GAMES AND PLAYABLE MEDIA	1	0.5214	290	907
1	180 mph	1.0631	Fabrice	Riverside	780 m/s	1.2492	-0.1663	-669	1696	1468	Bioengineering	1835	1.474	189	1242
0	-568 mph	1.0294	Tony	Irvine	-1227 m/s	0.6379	-0.9399	54	139	2006	Bioinformatics	-781	0.2368	427	2299
3	1314 mph	0.0363	Chris	Moreno Valley	-566 m/s	0.7799	1.5033	-284	-598	755	Computer Engineering	-157	1.6909	1610	-653
8	961 mph	-0.1498	Lise	Chula Vista	-408 m/s	1.14	0.3707	-362	173	-317	Computer Game Design	1920	-0.0864	173	724
6	1548 mph	0.4747	Michael	Santa Clarita, Fremont	-648 m/s	0.5419	2.0503	297	493	805	Applied Mathematics	-512	0.1583	1370	17
6	-262 mph	-0.0246	Reilly	San Bernardino	43 m/s	0.9006	0.5711	397	301	-698	Statistics	1420	-0.0976	2469	698
3	251 mph	-0.1797	Chris	Modesto	1199 m/s	-0.4026	0.4262	1458	15	1189	Computer Engineering	1064	0.9889	-120	109
8	1189 mph	0.7515	Vani	Chula Vista	1425 m/s	-0.4178	0.1716	780	506	464	Computer Game Design	-717	-1.1626	1286	-24
9	-242 mph	-0.2936	Michael	San Diego	-317 m/s	0.2763	1.512	1494	1224	30	Games and Playable Media	539	0.0224	381	2165
9	939 mph	-0.0655	Michael	San Diego	84 m/s	-0.112	0.5921	-336	1576	664	Games and Playable Media	-1312	1.5432	337	1605
8	2288 mph	-1.3389	Vani	Chula Vista	1259 m/s	0.7769	1.3749	-248	1381	783	Computer Game Design	164	1.4442	1263	1465
5	2410 mph	0.7034	Eriq	Long Beach, Sacramento, Fresno	-530 m/s	-0.1132	-0.2509	1374	594	1649	Electrical Engineering	-995	1.2184	1129	247
9	442 mph	1.4101	Michael	San Diego	2136 m/s	1.2481	0.4056	282	670	1563	Games and Playable Media	-686	-0.0945	712	-876
8	1449 mph	-0.9724	Vani	Chula Vista	425 m/s	0.3134	0.1416	-731	334	1016	Computer Game Design	-54	0.2012	528	942
8	1187 mph	0.3657	Vani	Chula Vista	-23 m/s	0.8894	1.2818	525	-232	1535	Computer Game Design	-1214	-0.076	556	530
7	59 mph	0.5055	Andrew	Stockton	1654 m/s	0.3702	-0.4765	1688	1016	-298	Computational Media	1590	1.0865	n/a	665
7	785 mph	0.8544	Andrew	Stockton	1380 m/s	0.2228	1.2894	1690	-326	2489	Computational Media	1785	-0.8225	-527	1652
2	182 mph	1.4777	Inan	San Francisco	162 m/s	1.9328	0.9702	-747	-608	743	Natural Language Processing	-1912	1.0414	-772	1111
0	875 mph	1.1618	Tony	Irvine	-453 m/s	-0.1389	0.9992	-19	-990	-541	Bioinformatics	1869	-0.1682	661	428
5	462 mph	0.6436	Eriq	Bakersfield	-299 m/s	0.1277	1.9983	591	531	-1464	Electrical Engineering	1578	0.3734	1625	659
7	826 mph	1.5427	Eriq	Anaheim	636 m/s	1.4126	-0.2554	1648	802	-705	Computational Media	896	0.871	416	-1089
4	-1149 mph		Lise	Santa Ana	468 m/s	0.6687	1.2148	1105	269	116	Computer Science	-391	0.0113	457	460
6	222 mph	0.4904	Sam	Fremont	-1153 m/s	1.9374	0.756	2050	-580	-21	Applied Mathematics	1350	1.1271	-211	1759
6	-306 mph	0.6432	Sam	San Bernardino	195 m/s	0.6825	2.498	1148	-700	-1724	Applied Mathematics	287	1.1416	371	-625
5	371 mph	0.1823	Andrew	Bakersfield, Sacramento, Long Beach	291 m/s	-0.8925	0.4974	1316	-20	1261	Electrical Engineering	1142	0.8851	1036	1454
